Date,Asset,Daily Return,Asset Class
2025-04-26,ETH-INR,0.0197278866971633,Crypto
2025-04-27,ETH-INR,-0.01706094730810237,Crypto
2025-04-28,ETH-INR,0.0018590771873152612,Crypto
2025-04-29,ETH-INR,0.0002770232565920683,Crypto
2025-04-30,ETH-INR,-0.010113646989221015,Crypto
2025-05-01,ETH-INR,0.026980366125543,Crypto
2025-05-02,ETH-INR,0.0011105670170823423,Crypto
2025-05-03,ETH-INR,-0.004812562257320407,Crypto
2025-05-04,ETH-INR,-0.0146657698328585,Crypto
2025-05-05,ETH-INR,0.0021853367460062945,Crypto
2025-05-06,ETH-INR,0.003623920546778292,Crypto
2025-05-07,ETH-INR,-0.0010166616500658643,Crypto
2025-05-08,ETH-INR,0.23547100740036453,Crypto
2025-05-09,ETH-INR,0.05518868906780483,Crypto
2025-05-10,ETH-INR,0.10109265044585025,Crypto
2025-05-11,ETH-INR,-0.02843867263903066,Crypto
2025-05-12,ETH-INR,-0.010333521307013482,Crypto
2025-05-13,ETH-INR,0.07482329763614648,Crypto
2025-05-14,ETH-INR,-0.02155424885247248,Crypto
2025-05-15,ETH-INR,-0.02428413319962719,Crypto
2025-05-16,ETH-INR,-0.0025364280349755575,Crypto
2025-05-17,ETH-INR,-0.023870702658065346,Crypto
2025-05-18,ETH-INR,0.008104483316604627,Crypto
2025-05-19,ETH-INR,0.010829733102567518,Crypto
2025-05-20,ETH-INR,-2.6486295476968458e-05,Crypto
2025-05-21,ETH-INR,0.011924214477807116,Crypto
2025-05-22,ETH-INR,0.04837432884848902,Crypto
2025-05-23,ETH-INR,-0.061608879506589775,Crypto
2025-05-24,ETH-INR,0.0016641294967825182,Crypto
2025-05-25,ETH-INR,0.009808308028582235,Crypto
2025-05-26,ETH-INR,0.004364827195734611,Crypto
2025-05-27,ETH-INR,0.041051054693356015,Crypto
2025-05-28,ETH-INR,0.008025720687901305,Crypto
2025-05-29,ETH-INR,-0.01928489598245875,Crypto
2025-05-30,ETH-INR,-0.03668169113069919,Crypto
2025-05-31,ETH-INR,-0.0003384345845067749,Crypto
2025-06-01,ETH-INR,0.0024995166162007365,Crypto
2025-06-02,ETH-INR,0.0258405229797527,Crypto
2025-06-03,ETH-INR,-0.0013033139586722253,Crypto
2025-06-04,ETH-INR,0.008200911542013856,Crypto
2025-06-05,ETH-INR,-0.07401128938970991,Crypto
2025-06-06,ETH-INR,0.024147063804358382,Crypto
2025-06-07,ETH-INR,0.01990587171013458,Crypto
2025-06-08,ETH-INR,-0.0062602762794490285,Crypto
2025-06-09,ETH-INR,0.0676339513544919,Crypto
2025-06-10,ETH-INR,0.04796334421150594,Crypto
2025-06-11,ETH-INR,-0.016319064220893686,Crypto
2025-06-12,ETH-INR,-0.042064376766971834,Crypto
2025-06-13,ETH-INR,-0.021734010245052393,Crypto
2025-06-14,ETH-INR,-0.017849263926234538,Crypto
2025-06-15,ETH-INR,0.005286450371798201,Crypto
2025-06-16,ETH-INR,-0.0026334571949403474,Crypto
2025-06-17,ETH-INR,-0.008869271140391377,Crypto
2025-06-18,ETH-INR,0.008405843056146,Crypto
2025-06-19,ETH-INR,0.0003737598569335532,Crypto
2025-06-20,ETH-INR,-0.046840544608253154,Crypto
2025-06-21,ETH-INR,-0.04436855489492586,Crypto
2025-06-22,ETH-INR,-0.031655692328373286,Crypto
2025-06-23,ETH-INR,0.084056235435082,Crypto
2025-06-24,ETH-INR,0.0063525475226993144,Crypto
2025-06-25,ETH-INR,-0.01154439849452138,Crypto
2025-06-26,ETH-INR,-0.004977228884931906,Crypto
2025-06-27,ETH-INR,0.0012709118862606061,Crypto
2025-06-28,ETH-INR,0.005463480239626506,Crypto
2025-06-29,ETH-INR,0.025812915185011054,Crypto
2025-06-30,ETH-INR,-0.003153662914387456,Crypto
2025-07-01,ETH-INR,-0.03214225066217424,Crypto
2025-07-02,ETH-INR,0.0683867883683642,Crypto
2025-07-03,ETH-INR,0.004214002907094061,Crypto
2025-07-04,ETH-INR,-0.029390760117868897,Crypto
2025-07-05,ETH-INR,0.005618752016505191,Crypto
2025-07-06,ETH-INR,0.017801271343693248,Crypto
2025-07-07,ETH-INR,-0.006398000176271124,Crypto
2025-07-08,ETH-INR,0.026294876861914673,Crypto
2025-07-09,ETH-INR,0.05937948422948747,Crypto
2025-07-10,ETH-INR,0.0667589420235779,Crypto
2025-07-11,ETH-INR,0.001963688841112088,Crypto
2025-07-12,ETH-INR,-0.0048681453679766395,Crypto
2025-07-13,ETH-INR,0.010271112104409452,Crypto
2025-07-14,ETH-INR,0.015142821577622145,Crypto
2025-07-15,ETH-INR,0.042289635691743266,Crypto
2025-07-16,ETH-INR,0.0724187147032258,Crypto
2025-07-17,ETH-INR,0.033162429468160504,Crypto
2025-07-18,ETH-INR,0.021932117118923955,Crypto
2025-07-19,ETH-INR,0.013033876692620794,Crypto
2025-07-20,ETH-INR,0.04574247317746338,Crypto
2025-07-21,ETH-INR,0.0025601755593063213,Crypto
2025-07-22,ETH-INR,-0.003066405650378412,Crypto
2025-07-23,ETH-INR,-0.031206978024974852,Crypto
2025-07-24,ETH-INR,0.02192010034738545,Crypto
2025-07-25,ETH-INR,0.006075558543215509,Crypto
2025-07-26,ETH-INR,0.0037467195124243347,Crypto
2025-07-27,ETH-INR,0.035821616679946544,Crypto
2025-07-28,ETH-INR,-0.01959464813231826,Crypto
2025-07-29,ETH-INR,0.004888341260454565,Crypto
2025-07-30,ETH-INR,0.010888113663379606,Crypto
2025-07-31,ETH-INR,-0.0312808587693052,Crypto
2025-08-01,ETH-INR,-0.05983985594745744,Crypto
2025-08-02,ETH-INR,-0.02740127402805337,Crypto
2025-08-03,ETH-INR,0.03175983397473692,Crypto
2025-08-04,ETH-INR,0.07126177377052434,Crypto
2025-08-05,ETH-INR,-0.03067525073623356,Crypto
2025-08-06,ETH-INR,0.02039809518230018,Crypto
2025-08-07,ETH-INR,0.05855671860839862,Crypto
2025-08-08,ETH-INR,0.027851553222824066,Crypto
2025-08-09,ETH-INR,0.06323928085785657,Crypto
2025-08-10,ETH-INR,-0.004881159339886754,Crypto
2025-08-11,ETH-INR,-0.0044046087353987184,Crypto
2025-08-12,ETH-INR,0.08525887450209946,Crypto
2025-08-13,ETH-INR,0.03428656063118374,Crypto
2025-08-14,ETH-INR,-0.041110443275732544,Crypto
2025-08-15,ETH-INR,-0.02576891313988605,Crypto
2025-08-16,ETH-INR,-0.003109956493261623,Crypto
2025-08-17,ETH-INR,0.010630105829910752,Crypto
2025-08-18,ETH-INR,-0.03833773847432309,Crypto
2025-08-19,ETH-INR,-0.05778626838791334,Crypto
2025-08-20,ETH-INR,0.0633598088001075,Crypto
2025-08-21,ETH-INR,-0.02259414565666662,Crypto
2025-08-22,ETH-INR,0.14447888510914675,Crypto
2025-08-23,ETH-INR,-0.011375671192300874,Crypto
2025-08-24,ETH-INR,0.0006832512932328783,Crypto
2025-08-25,ETH-INR,-0.08216371502000741,Crypto
2025-08-26,ETH-INR,0.05237137465681996,Crypto
2025-08-27,ETH-INR,-0.020873376661124765,Crypto
2025-08-28,ETH-INR,7.995345917066743e-05,Crypto
2025-08-29,ETH-INR,-0.026264194661134832,Crypto
2025-08-30,ETH-INR,0.003291210199947159,Crypto
2025-08-31,ETH-INR,0.0038727792267096994,Crypto
2025-09-01,ETH-INR,-0.01937466661189058,Crypto
2025-09-02,ETH-INR,0.002491071862147365,Crypto
2025-09-03,ETH-INR,0.029775807270508547,Crypto
2025-09-04,ETH-INR,-0.03275954264172376,Crypto
2025-09-05,ETH-INR,0.0018543776525772326,Crypto
2025-09-06,ETH-INR,-0.0072593059428204265,Crypto
2025-09-07,ETH-INR,0.006916983435738766,Crypto
2025-09-08,ETH-INR,-0.0017022017013127444,Crypto
2025-09-09,ETH-INR,0.0029341543381011803,Crypto
2025-09-10,ETH-INR,0.007415861904665588,Crypto
2025-09-11,ETH-INR,0.02826627158482209,Crypto
2025-09-12,ETH-INR,0.057056583290149065,Crypto
2025-09-13,ETH-INR,-0.009953120274978078,Crypto
2025-09-14,ETH-INR,-0.012580201142478598,Crypto
2025-09-15,ETH-INR,-0.01966852376522732,Crypto
2025-09-16,ETH-INR,-0.007834348521305823,Crypto
2025-09-17,ETH-INR,0.020102494638363666,Crypto
2025-09-18,ETH-INR,0.0027544785043400744,Crypto
2025-09-19,ETH-INR,-0.027117305994502128,Crypto
2025-09-20,ETH-INR,0.002538336868101343,Crypto
2025-09-21,ETH-INR,-0.006958281333712124,Crypto
2025-09-22,ETH-INR,-0.05356132339919817,Crypto
2025-09-23,ETH-INR,-0.003239988969605423,Crypto
2025-09-24,ETH-INR,-0.0032203629797303845,Crypto
2025-09-25,ETH-INR,-0.06870647443310718,Crypto
2025-09-26,ETH-INR,0.04212591546424771,Crypto
2025-09-27,ETH-INR,-0.004209963778872949,Crypto
2025-09-28,ETH-INR,0.030556571797776044,Crypto
2025-09-29,ETH-INR,0.01863416190688927,Crypto
2025-09-30,ETH-INR,-0.015419030272532663,Crypto
2025-10-01,ETH-INR,0.04762486135660082,Crypto
2025-10-02,ETH-INR,0.03187555095557015,Crypto
2025-10-03,ETH-INR,0.006173232894817415,Crypto
2025-10-04,ETH-INR,-0.005684737954009145,Crypto
2025-10-05,ETH-INR,0.005840324456193979,Crypto
2025-10-06,ETH-INR,0.03802245960651818,Crypto
2025-10-07,ETH-INR,-0.050293492537528794,Crypto
2025-10-08,ETH-INR,0.017429426073813703,Crypto
2025-10-09,ETH-INR,-0.033871959052377054,Crypto
2025-10-10,ETH-INR,-0.12151236528875364,Crypto
2025-10-11,ETH-INR,-0.02408747093282393,Crypto
2025-10-12,ETH-INR,0.11041107904482339,Crypto
2025-10-13,ETH-INR,0.01840119783766969,Crypto
2025-10-14,ETH-INR,-0.02699419017470983,Crypto
2025-10-15,ETH-INR,-0.04402597609805137,Crypto
2025-10-16,ETH-INR,-0.02123814601718499,Crypto
2025-10-17,ETH-INR,-0.015580905484885776,Crypto
2025-10-18,ETH-INR,0.015077950044981137,Crypto
2025-10-19,ETH-INR,0.02397163894609511,Crypto
2025-10-20,ETH-INR,-0.002364474281886242,Crypto
2025-10-21,ETH-INR,-0.02481596653090734,Crypto
2025-10-22,ETH-INR,-0.02058366568917913,Crypto
2025-10-23,ETH-INR,0.013026026051490947,Crypto
2025-10-24,ETH-INR,0.020842683138388107,Crypto
2025-10-25,ETH-INR,0.004804521263967798,Crypto
2025-10-26,ETH-INR,0.051928276056733,Crypto
2025-10-27,ETH-INR,-0.004754284259206876,Crypto
2025-10-28,ETH-INR,-0.03342280527862984,Crypto
2025-10-29,ETH-INR,-0.0184686776510411,Crypto
2025-10-30,ETH-INR,-0.022182150375630538,Crypto
2025-10-31,ETH-INR,0.012593329530568687,Crypto
2025-11-01,ETH-INR,0.007203182198665559,Crypto
2025-11-02,ETH-INR,0.009741130065953785,Crypto
2025-11-03,ETH-INR,-0.07961250112151641,Crypto
2025-11-04,ETH-INR,-0.08589444672695756,Crypto
2025-11-05,ETH-INR,0.03821861324451703,Crypto
2025-11-06,ETH-INR,-0.03169691803438124,Crypto
2025-11-07,ETH-INR,0.03705564091626945,Crypto
2025-11-08,ETH-INR,-0.010166563882387458,Crypto
2025-11-09,ETH-INR,0.053535199212094486,Crypto
2025-11-10,ETH-INR,-0.003423925052620125,Crypto
2025-11-11,ETH-INR,-0.0455212449588116,Crypto
2025-11-12,ETH-INR,0.0007983702861866782,Crypto
2025-11-13,ETH-INR,-0.05046017714662787,Crypto
2025-11-14,ETH-INR,-0.04130800670098422,Crypto
2025-11-15,ETH-INR,0.020291041361795603,Crypto
2025-11-16,ETH-INR,-0.023324540360679102,Crypto
2025-11-17,ETH-INR,-0.02265000630590941,Crypto
2025-11-18,ETH-INR,0.031627159964521256,Crypto
2025-11-19,ETH-INR,-0.03275235339248972,Crypto
2025-11-20,ETH-INR,-0.061108695520115774,Crypto
2025-11-21,ETH-INR,-0.013113358305648526,Crypto
2025-11-22,ETH-INR,0.0009228229063822369,Crypto
2025-11-23,ETH-INR,0.012190701792759828,Crypto
2025-11-24,ETH-INR,0.04823138921085324,Crypto
2025-11-25,ETH-INR,0.001830751472371217,Crypto
2025-11-26,ETH-INR,0.023729851548892844,Crypto
2025-11-27,ETH-INR,-0.0021237441237330623,Crypto
2025-11-28,ETH-INR,0.00569737215596855,Crypto
2025-11-29,ETH-INR,-0.013395417356612982,Crypto
2025-11-30,ETH-INR,0.00022189432989838664,Crypto
2025-12-01,ETH-INR,-0.061440632648936955,Crypto
2025-12-02,ETH-INR,0.07425836992850132,Crypto
2025-12-03,ETH-INR,0.06758846098959359,Crypto
2025-12-04,ETH-INR,-0.021579240268536526,Crypto
2025-12-05,ETH-INR,-0.03382095984572575,Crypto
2025-12-06,ETH-INR,0.005290208513818451,Crypto
2025-12-07,ETH-INR,0.006846964856558557,Crypto
2025-12-08,ETH-INR,0.0229128734076256,Crypto
2025-12-09,ETH-INR,0.060179162896893956,Crypto
2025-12-10,ETH-INR,-9.33443490827024e-05,Crypto
2025-12-11,ETH-INR,-0.021598256767599966,Crypto
2025-12-12,ETH-INR,-0.04430956484124238,Crypto
2025-12-13,ETH-INR,0.011177781434012601,Crypto
2025-12-14,ETH-INR,-0.017999136188457054,Crypto
2025-12-15,ETH-INR,-0.0294421618602021,Crypto
2025-12-16,ETH-INR,0.001895230311885543,Crypto
2025-12-17,ETH-INR,-0.05038871518122079,Crypto
2025-12-18,ETH-INR,-0.0033033923979617352,Crypto
2025-12-19,ETH-INR,0.045456329650902294,Crypto
2025-12-20,ETH-INR,-0.00013038467931991704,Crypto
2025-12-21,ETH-INR,0.008003359278542455,Crypto
2025-12-22,ETH-INR,0.0018535531452636977,Crypto
2025-12-23,ETH-INR,-0.015635153304345284,Crypto
2025-12-24,ETH-INR,-0.002046989053299364,Crypto
2025-12-25,ETH-INR,-0.011203822144254194,Crypto
2025-12-26,ETH-INR,0.004025477451390147,Crypto
2025-12-27,ETH-INR,0.007923983057118056,Crypto
2025-12-28,ETH-INR,0.0001932079554940458,Crypto
2025-12-29,ETH-INR,-0.0038057092837429085,Crypto
2025-12-30,ETH-INR,0.011097209919496587,Crypto
2025-12-31,ETH-INR,0.0008675220594283051,Crypto
2026-01-01,ETH-INR,0.01109758380075121,Crypto
2026-01-02,ETH-INR,0.04188019939754706,Crypto
2026-01-03,ETH-INR,0.0004784560337127708,Crypto
2026-01-04,ETH-INR,0.004605352590956402,Crypto
2026-01-05,ETH-INR,0.029823487889908407,Crypto
2026-01-06,ETH-INR,0.02067174253179571,Crypto
2026-01-07,ETH-INR,-0.04225680379735186,Crypto
2026-01-08,ETH-INR,-0.019203247575585447,Crypto
2026-01-09,ETH-INR,-0.002866228452481856,Crypto
2026-01-10,ETH-INR,-0.00021110194090268042,Crypto
2026-01-11,ETH-INR,0.011621706310922297,Crypto
2026-01-12,ETH-INR,-0.009791338019263796,Crypto
2026-01-13,ETH-INR,0.07609585052405787,Crypto
2026-01-14,ETH-INR,0.009102230864982408,Crypto
2026-01-15,ETH-INR,-0.009649650112678043,Crypto
2026-01-16,ETH-INR,-0.0025045716799803053,Crypto
2026-01-17,ETH-INR,0.005645072027711695,Crypto
2026-01-18,ETH-INR,-0.010042459466658826,Crypto
2026-01-19,ETH-INR,-0.026802457779100175,Crypto
2026-01-20,ETH-INR,-0.07660505248913452,Crypto
2026-01-21,ETH-INR,0.0194102074624809,Crypto
2026-01-22,ETH-INR,-0.009593543900568435,Crypto
2026-01-23,ETH-INR,0.001752592815619236,Crypto
2026-01-24,ETH-INR,-0.001676177248553512,Crypto
2026-01-25,ETH-INR,-0.0450594190140845,Crypto
2026-01-26,ETH-INR,0.04063748920350019,Crypto
2026-01-27,ETH-INR,0.030717883903689014,Crypto
2026-01-28,ETH-INR,0.000331206996465383,Crypto
2026-01-29,ETH-INR,-0.06528907439775178,Crypto
2026-01-30,ETH-INR,-0.042079661568389715,Crypto
2026-01-31,ETH-INR,-0.09527449295696933,Crypto
2026-02-01,ETH-INR,-0.07225979408691308,Crypto
2026-02-02,ETH-INR,0.01956039945272514,Crypto
2026-02-03,ETH-INR,-0.0500786770524011,Crypto
2026-02-04,ETH-INR,-0.037534137016608016,Crypto
2026-02-05,ETH-INR,-0.1513301539991666,Crypto
2026-02-06,ETH-INR,0.13621140354001215,Crypto
2026-02-07,ETH-INR,0.013163956843432079,Crypto
2026-02-08,ETH-INR,-0.0011528397940431256,Crypto
2026-02-09,ETH-INR,0.009393017393167336,Crypto
2026-02-10,ETH-INR,-0.04195817356555531,Crypto
2026-02-11,ETH-INR,-0.03749051851640539,Crypto
2026-02-12,ETH-INR,0.0013590791697335458,Crypto
2026-02-13,ETH-INR,0.05213744507945317,Crypto
2026-02-14,ETH-INR,0.018235305165885007,Crypto
2026-02-15,ETH-INR,-0.05746173397644383,Crypto
2026-02-16,ETH-INR,0.018715146651726577,Crypto
2026-02-17,ETH-INR,-0.004585831758648795,Crypto
2026-02-18,ETH-INR,-0.017375640766455036,Crypto
2026-02-19,ETH-INR,-0.00023418774723360514,Crypto
2026-02-20,ETH-INR,0.007195978603316888,Crypto
2026-02-21,ETH-INR,0.0023945252600241496,Crypto
2026-02-22,ETH-INR,-0.008029638391416238,Crypto
2026-02-23,ETH-INR,-0.04921767720451142,Crypto
2026-02-24,ETH-INR,-0.0024954239459116234,Crypto
2026-02-25,ETH-INR,0.10923221009214235,Crypto
2026-02-26,ETH-INR,-0.01293705431256742,Crypto
2026-02-27,ETH-INR,-0.04661436297795407,Crypto
2026-02-28,ETH-INR,0.017710571370462613,Crypto
2026-03-01,ETH-INR,-0.01333516674196733,Crypto
2026-03-02,ETH-INR,0.05119404940992367,Crypto
2026-03-03,ETH-INR,-0.01719097830334171,Crypto
2026-03-04,ETH-INR,0.07382738819118417,Crypto
2026-03-05,ETH-INR,-0.02937216867816783,Crypto
2026-03-06,ETH-INR,-0.04322705331317678,Crypto
2026-03-07,ETH-INR,-0.004697876366467124,Crypto
2026-03-08,ETH-INR,-0.016717482204781975,Crypto
2026-03-09,ETH-INR,0.033275196284939135,Crypto
2026-03-10,ETH-INR,0.01978082027966166,Crypto
2026-03-11,ETH-INR,0.0085579366606916,Crypto
2026-03-12,ETH-INR,0.012274501727452813,Crypto
2026-03-13,ETH-INR,0.01171761780248426,Crypto
2026-03-14,ETH-INR,0.0019450060465966423,Crypto
2026-03-15,ETH-INR,0.0380724826856933,Crypto
2026-03-16,ETH-INR,0.07624925635119117,Crypto
2026-03-17,ETH-INR,-0.012721649414732195,Crypto
2026-03-18,ETH-INR,-0.041221991920578294,Crypto
2026-03-19,ETH-INR,-0.03100968915812219,Crypto
2026-03-20,ETH-INR,0.014631906458455468,Crypto
2026-03-21,ETH-INR,-0.032912468942523754,Crypto
2026-03-22,ETH-INR,-0.013521979759848257,Crypto
2026-03-23,ETH-INR,0.04259889042622267,Crypto
2026-03-24,ETH-INR,0.012227567295002295,Crypto
2026-03-25,ETH-INR,0.004037126340951991,Crypto
2026-03-26,ETH-INR,-0.04810899710808059,Crypto
2026-03-27,ETH-INR,-0.027555378166746136,Crypto
2026-03-28,ETH-INR,-0.00014764723510496403,Crypto
2026-03-29,ETH-INR,-0.005090486788295268,Crypto
2026-03-30,ETH-INR,0.01603052108506442,Crypto
2026-03-31,ETH-INR,0.030559459508341824,Crypto
2026-04-01,ETH-INR,0.007017745316142854,Crypto
2026-04-02,ETH-INR,-0.03485034986144886,Crypto
2026-04-03,ETH-INR,-0.003942742118927867,Crypto
2026-04-04,ETH-INR,0.008157209161844703,Crypto
2026-04-05,ETH-INR,0.021131426507984274,Crypto
2026-04-06,ETH-INR,-0.0007451888426616149,Crypto
2026-04-07,ETH-INR,0.062415757856931764,Crypto
2026-04-08,ETH-INR,-0.02903166511436317,Crypto
2026-04-09,ETH-INR,0.0014782301373115203,Crypto
2026-04-10,ETH-INR,0.032636619750054496,Crypto
2026-04-11,ETH-INR,0.01791489602166596,Crypto
2026-04-12,ETH-INR,-0.02631326573082937,Crypto
2026-04-13,ETH-INR,0.08644327651128791,Crypto
2026-04-14,ETH-INR,-0.03838354431267221,Crypto
2026-04-15,ETH-INR,0.017964965329077875,Crypto
2026-04-16,ETH-INR,-0.008187518344249023,Crypto
2026-04-17,ETH-INR,0.0259000690100335,Crypto
2026-04-18,ETH-INR,-0.028900967479799422,Crypto
2026-04-19,ETH-INR,-0.036645150603946575,Crypto
2026-04-20,ETH-INR,0.027949419368680672,Crypto
2026-04-21,ETH-INR,0.010900754821504544,Crypto
2026-04-22,ETH-INR,0.02260671588055496,Crypto
2026-04-23,ETH-INR,-0.015491599381306287,Crypto
2026-04-24,ETH-INR,-0.0072886865175498805,Crypto
2026-04-25,ETH-INR,0.0013661227664125697,Crypto
2026-04-26,ETH-INR,0.02394906747218961,Crypto
2026-04-27,ETH-INR,-0.028047289102282602,Crypto
2026-04-28,ETH-INR,-0.0018429652529973195,Crypto
2026-04-29,ETH-INR,-0.012906837337751442,Crypto
2026-04-30,ETH-INR,-0.0004032500492922031,Crypto
2026-05-01,ETH-INR,0.018635767785403656,Crypto
2026-05-02,ETH-INR,0.009410718917109762,Crypto
2026-05-03,ETH-INR,0.0023329313268261043,Crypto
2026-05-04,ETH-INR,0.014382317938410827,Crypto
2026-05-05,ETH-INR,0.00483513887034448,Crypto
2026-05-06,ETH-INR,-0.010401178163404468,Crypto
2026-05-07,ETH-INR,-0.028346833767225688,Crypto
2026-05-08,ETH-INR,0.008686899585877095,Crypto
2026-05-09,ETH-INR,0.009120207999559371,Crypto
2026-05-10,ETH-INR,0.01762569979723816,Crypto
2026-05-11,ETH-INR,-0.0024264688574292537,Crypto
2026-05-12,ETH-INR,-0.025127801175609754,Crypto
2026-05-13,ETH-INR,-0.006926702116687444,Crypto
2026-05-14,ETH-INR,0.010494816707029564,Crypto
2026-05-15,ETH-INR,-0.022272310620085167,Crypto
2026-05-16,ETH-INR,-0.019354843432480062,Crypto
2026-05-17,ETH-INR,-0.024478652915663424,Crypto
2026-05-18,ETH-INR,0.0035349819815091443,Crypto
2026-05-19,ETH-INR,-0.005671687951858906,Crypto
2026-05-20,ETH-INR,0.007674199583636687,Crypto
2026-05-21,ETH-INR,-0.0015971684905071726,Crypto
2026-05-22,ETH-INR,-0.03590516818859035,Crypto
2026-05-23,ETH-INR,0.024647739497886567,Crypto
2026-05-24,ETH-INR,-0.008287059628186877,Crypto
2026-05-25,ETH-INR,0.001468514356606887,Crypto
2026-05-26,ETH-INR,-0.010854909275420765,Crypto
2026-05-27,ETH-INR,-0.022702013462249315,Crypto
2026-05-28,ETH-INR,-0.01038402921454562,Crypto
2026-05-29,ETH-INR,-0.006367471442615402,Crypto
2026-05-30,ETH-INR,0.004224697097497732,Crypto
2026-05-31,ETH-INR,-0.008003972441957163,Crypto
2026-06-01,ETH-INR,0.0050870067516350925,Crypto
2026-06-02,ETH-INR,0.0,Crypto
2023-01-03,GOLDBEES.NS,0.009752022832868468,ETF
2023-01-04,GOLDBEES.NS,0.009237846249042558,ETF
2023-01-05,GOLDBEES.NS,-0.006032887817109089,ETF
2023-01-06,GOLDBEES.NS,-0.005860167150489759,ETF
2023-01-07,GOLDBEES.NS,0.0,ETF
2023-01-08,GOLDBEES.NS,0.0,ETF
2023-01-09,GOLDBEES.NS,0.012842118112664558,ETF
2023-01-10,GOLDBEES.NS,-0.0031178865927229404,ETF
2023-01-11,GOLDBEES.NS,0.0012510711934197172,ETF
2023-01-12,GOLDBEES.NS,-0.0014577195784449826,ETF
2023-01-13,GOLDBEES.NS,0.005839390507649034,ETF
2023-01-14,GOLDBEES.NS,0.0,ETF
2023-01-15,GOLDBEES.NS,0.0,ETF
2023-01-16,GOLDBEES.NS,0.009744997411653245,ETF
2023-01-17,GOLDBEES.NS,-0.004106791782468533,ETF
2023-01-18,GOLDBEES.NS,-0.0008247611448937153,ETF
2023-01-19,GOLDBEES.NS,0.0008254419373310284,ETF
2023-01-20,GOLDBEES.NS,0.005360790134705251,ETF
2023-01-21,GOLDBEES.NS,0.0,ETF
2023-01-22,GOLDBEES.NS,0.0,ETF
2023-01-23,GOLDBEES.NS,0.00020512995436372528,ETF
2023-01-24,GOLDBEES.NS,0.0028706046408526475,ETF
2023-01-25,GOLDBEES.NS,-0.0030668887006108925,ETF
2023-01-26,GOLDBEES.NS,0.0,ETF
2023-01-27,GOLDBEES.NS,0.0004101816745722964,ETF
2023-01-28,GOLDBEES.NS,0.0,ETF
2023-01-29,GOLDBEES.NS,0.0,ETF
2023-01-30,GOLDBEES.NS,-0.00020496764623634256,ETF
2023-01-31,GOLDBEES.NS,-0.002050487756401931,ETF
2023-02-01,GOLDBEES.NS,0.015204473110890016,ETF
2023-02-02,GOLDBEES.NS,0.021453174996245883,ETF
2023-02-03,GOLDBEES.NS,-0.020804498243742753,ETF
2023-02-04,GOLDBEES.NS,0.0,ETF
2023-02-05,GOLDBEES.NS,0.0,ETF
2023-02-06,GOLDBEES.NS,-0.007689139366596542,ETF
2023-02-07,GOLDBEES.NS,0.0006117206104574446,ETF
2023-02-08,GOLDBEES.NS,0.002649298327363603,ETF
2023-02-09,GOLDBEES.NS,-0.0018292713656964388,ETF
2023-02-10,GOLDBEES.NS,-0.009163118659065939,ETF
2023-02-11,GOLDBEES.NS,0.0,ETF
2023-02-12,GOLDBEES.NS,0.0,ETF
2023-02-13,GOLDBEES.NS,0.00020547311065666207,ETF
2023-02-14,GOLDBEES.NS,0.0024656410745171886,ETF
2023-02-15,GOLDBEES.NS,-0.01291250371579189,ETF
2023-02-16,GOLDBEES.NS,0.00041529189840194825,ETF
2023-02-17,GOLDBEES.NS,-0.004773755516386369,ETF
2023-02-18,GOLDBEES.NS,0.0,ETF
2023-02-19,GOLDBEES.NS,0.0,ETF
2023-02-20,GOLDBEES.NS,0.008967680882877582,ETF
2023-02-21,GOLDBEES.NS,-0.0024804205029486104,ETF
2023-02-22,GOLDBEES.NS,-0.0020720778615624935,ETF
2023-02-23,GOLDBEES.NS,-0.006229220058369012,ETF
2023-02-24,GOLDBEES.NS,-0.0016715802347353481,ETF
2023-02-25,GOLDBEES.NS,0.0,ETF
2023-02-26,GOLDBEES.NS,0.0,ETF
2023-02-27,GOLDBEES.NS,-0.007115951470790138,ETF
2023-02-28,GOLDBEES.NS,-0.0006323520270926641,ETF
2023-03-01,GOLDBEES.NS,0.007593347637844694,ETF
2023-03-02,GOLDBEES.NS,0.000837364771698379,ETF
2023-03-03,GOLDBEES.NS,0.00020912615030344028,ETF
2023-03-04,GOLDBEES.NS,0.0,ETF
2023-03-05,GOLDBEES.NS,0.0,ETF
2023-03-06,GOLDBEES.NS,0.0002091621977060587,ETF
2023-03-07,GOLDBEES.NS,0.0,ETF
2023-03-08,GOLDBEES.NS,-0.014844300062496263,ETF
2023-03-09,GOLDBEES.NS,-0.0010611043759323202,ETF
2023-03-10,GOLDBEES.NS,0.007648196572883181,ETF
2023-03-11,GOLDBEES.NS,0.0,ETF
2023-03-12,GOLDBEES.NS,0.0,ETF
2023-03-13,GOLDBEES.NS,0.02930633313735731,ETF
2023-03-14,GOLDBEES.NS,0.006349884785515014,ETF
2023-03-15,GOLDBEES.NS,-0.004070847925734089,ETF
2023-03-16,GOLDBEES.NS,0.01573677606705881,ETF
2023-03-17,GOLDBEES.NS,0.0010060208509661273,ETF
2023-03-18,GOLDBEES.NS,0.0,ETF
2023-03-19,GOLDBEES.NS,0.0,ETF
2023-03-20,GOLDBEES.NS,0.02331657984747948,ETF
2023-03-21,GOLDBEES.NS,-0.008446283764772744,ETF
2023-03-22,GOLDBEES.NS,-0.008716296170740656,ETF
2023-03-23,GOLDBEES.NS,0.0063948778770890335,ETF
2023-03-24,GOLDBEES.NS,0.010722813919433305,ETF
